AccSpeciesName,mean_14,mean_3117,mean_3106,mean_4,mean_3110,mean_26,stddev_14,stddev_3117,stddev_3106,stddev_4,stddev_3110,stddev_26,PlantGrowthForm
Polemonium californicum,,,,,,1.056,,,,,,0,""
Polemonium carneum,,,,,,1.895,,,,,,0,""
Polemonium eximium,22,,,,,,,,,,,,""
Polemonium foliosissimum,,18.2292408093333,0.4,,,,,2.5166525863813,,,,,""
Polemonium micranthum,,,,,,1.13692307692308,,,,,,0.101273936708367,""
Polemonium occidentale,,,0.9144,,,0.825927536231884,,,,,,0.634405543989732,herb
Polemonium pulcherrimum,,,0.15875,,,0.635571428571429,,,0.0583363094478902,,,0.142482580388922,""
Polemonium viscosum,,,0.0668,,,0.16,,,0.023758787847868,,,0,herb
Poliomintha incana,,,,,,1.28,,,,,,0,""
Poliothyrsis sinensis,,,15,,,,,,,,,,""
Polistichium aculeatum,,14.245014245,,,,,,,,,,,""
Pollalesta discolor,26.8,12.820512821,,0.47,,,0.754983443527075,,,0,,,tree
Pollia thyrsiflora,20.347,,,,,,,,,,,,""
Pollichia campestris,,,0.6,,,1.1,,,0,,,0,shrub
Polyachyrus,,,0.4,,,,,,,,,,""
Polyachyrus carduoides,,,,,,0.41,,,,,,0,""
Polyachyrus poeppigii subsp. poeppigii,,,,,,1.74,,,,,,0,""
Polyalthia,,18.503,,,,2300,,,,,,,""
Polyalthia asteriella,,,,0.59,,,,,,0,,,""
Polyalthia australis,,,,0.5798293335,,,,,,0.0210494212067449,,,""
Polyalthia borneensis,,14.188,,,,,,,,,,,""
Polyalthia cauliflora,,22.819,,0.65,,,,0,,0,,,""
Polyalthia celebica,,,,0.33,,,,,,0,,,""
Polyalthia cerasoides,21.1576356506348,13.1,20,0.755,,,1.05735606698517,,,0.0866025403784438,,,shrub
Polyalthia cinnamomea,,,,0.58,,,,,,0,,,""
Polyalthia fragrans,,,,0.42,,3225.8,,,,0,,0,""
Polyalthia insignis,,18.503,,0.43,,,,,,0,,,""
Polyalthia lateriflora,,18.503,,0.5,,,,,,0,,,""
Polyalthia lauii,18.0614285714286,,25,,,,1.44855593116534,,,,,,""
Polyalthia longifolia,18.6,15.7708993385039,,0.563632,,1673.925,4.35063213797719,0.286115625131983,,0.0304471437959841,,5.59367201994065,tree
Polyalthia michaelii,,,,0.5314953,,,,,,0.00765531815929288,,,""
Polyalthia microtus,,18.503,,,,,,,,,,,""
Polyalthia nitidissima,,,,0.469245,,147,,,,0,,0,shrub/tree
Polyalthia obliqua,,,12,,,,,,,,,,""
Polyalthia oblongifolia,,,,0.473995,,,,,,0.0400942227758564,,,""
Polyalthia pendula,22.55,14.303045266662,,,,,4.60163014593742,0.634803446228227,,,,,tree
Polyalthia rumphii,,,12.5,0.635,,,,,3.53553390593274,0.0846842876301653,,,""
Polyalthia simiarum,20.627,,,0.59409,,2976.9,,,,0,,1097.44933823844,tree
Polyalthia suberosa,,,5,0.68,,,,,,0.04618802153517,,,""
Polyaulax,,,,,,720,,,,,,0,""
Polybotrya caudata,18.4666666666667,29.0143553388889,,,,,0.750111102881877,5.17265610074505,,,,,fern
Polybotrya osmundacea,21.1,,,,,,0,,,,,,fern
Polycalymma stuartii,,,,,,1.1,,,,,,0,""
Polycarena pubescens,,,,,,0.06,,,,,,0,""
Polycarena transvaalensis,,,0.0966666666666667,,,,,,0.0568624070307733,,,,herb
Polycarpaea aristata,,,0.4,,,,,,,,,,""
Polycarpaea billei,,,,,,0.03,,,,,,0,""
Polycarpaea breviflora,,,,,,0.03,,,,,,0,""
Polycarpaea carnosa,,,0.2,,,,,,,,,,""
Polycarpaea corymbosa,,,0.4,,,0.033,,,0,,,0.0161554944214035,herb
Polycarpaea divaricata,,,0.05,,,,,,,,,,herb
Polycarpaea eriantha,,,0.19,,,0.03,,,0,,,0,herb
Polycarpaea involucrata,,,,,,0.02,,,,,,0,""
Polycarpaea latifolia,,,0.2,,,,,,,,,,""
Polycarpaea linearifolia,,,,,,0.07,,,,,,0,""
Polycarpaea nivea,,,0.2,,,0.06,,,,,,0,""
Polycarpaea spirostylis,,,,,,0.02,,,,,,0,""
Polycarpaea tenuifolia,,,,,,0.16,,,,,,0,""
Polycarpon tetraphyllum,,,0.1268125,,,0.0371209090909091,,,0.0895525013242012,,,0.010451450095126,herb
Polycarpon tetraphyllum subsp. diphyllum,,,0.0408333333333333,,,,,,0.0512550810489393,,,,""
Polycnemum arvense,7.54495426819756,8.89603928053618,0.188888888888889,,,,1.71131280958969e-10,0.975426796104857,0.0985132534794741,,,,herb
Polycnemum majus,,,0.153125,,,,,,0.0573795321894987,,,,herb
Polycnemum verrucosum,,,0.1,,,,,,0.05,,,,herb
Polyctenium fremontii,,,,,,0.05,,,,,,0,""
Polydora angustifolia,,,1.05,,,,,,1.34350288425444,,,,""
Polydora bainesii,,,0.9,,,,,,0.424264068711929,,,,""
Polydora chloropappa,,,0.55,,,,,,0.353553390593274,,,,""
Polydora jelfiae,,,0.85,,,,,,0,,,,""
Polydora poskeana,,,0.65,,,0.19,,,0.777817459305202,,,0,""
Polydora serratuloides,,,0.6,,,1.47,,,0.565685424949238,,,0,""
Polygala,,,,,,1.93333333333333,,,,,,0.902677498704087,""
Polygala adamsonii,,,0.35,,,,,,0.0707106781186548,,,,herb
Polygala africana,,,0.1,,,,,,0.0282842712474619,,,,herb
Polygala alba,,,,,,0.7,,,,,,0,""
Polygala albida,,,0.33,,,,,,0.381837661840736,,,,herb
Polygala alpestris,28.4,,0.0889411764705882,,,,,,0.0255532019893263,,,,herb
Polygala alpina,17.03,24.763255726,0.0714285714285714,,,,0,2.08451964396247,0.0296808419852332,,,,""
Polygala amara,,,0.095,,,1.3,,,0.0618061485614498,,,0,herb
Polygala amarella,,20.6833333333333,0.0508586956521739,,50.6302083333333,0.819166666666667,,3.59711458440419,0.0432853148106938,,20.5253789076484,0.027122058561364,herb
Polygala amatymbica,,,0.08,,,,,,0.0565685424949238,,,,""
Polygala arenaria,,,0.15,,,0.61,,,0.14142135623731,,,0,herb
Polygala baumii,,,0.35,,,,,,0.0707106781186548,,,,shrub
Polygala britteniana,,,2.5,,,,,,0,,,,herb
Polygala calcarea,,19.35,0.107142857142857,,,,,,0.0762262393171771,,,,herb
Polygala capillaris,,,0.45,,,,,,0.0577350269189626,,,,herb
Polygala caudata,,,3,,,,,,,,,,""
Polygala chamaebuxus,17.16696391,,0.1235,,,8.32,4.51836129281457,,0.0739387884972728,,,1.51789327688082,herb
Polygala claessensii,,,0.55,,,,,,0.0707106781186547,,,,herb
Polygala comosa,,22.522,0.178333333333333,,48.9,1.10222222222222,,,0.0938083151964686,,17.6883514714565,0.233814979084841,herb
Polygala cowellii,,,19.812,,,,,,,,,,tree
Polygala cruciata,,,0.26,,,0.614,,,,,,0,herb
Polygala dewevrei,,,0.6,,,,,,0,,,,herb
Polygala erioptera,,,0.25,,,,,,0.212132034355964,,,,herb
Polygala exelliana,,,2.5,,,,,,0,,,,herb/shrub
Polygala fallax,,,3,,,,,,,,,,""
Polygala friesii,,,0.65,,,,,,0.212132034355964,,,,herb
Polygala gazensis,,,1.75,,,,,,1.06066017177982,,,,shrub
Polygala goetzei,,,0.35,,,,,,0.0707106781186548,,,,herb
Polygala gomesiana,,,2,,,,,,0,,,,herb
Polygala gossweileri,,,0.15,,,,,,0,,,,herb
Polygala grandiflora,,20.225377119,0.282666666666667,0.225013356355284,,1.2,,,0.0419682419614324,,,0.0848528137423858,herb
Polygala homblei,,,0.13,,,,,,0.0424264068711929,,,,herb
Polygala hottentotta,,,0.45,,,,,,0.212132034355964,,,,herb/shrub
Polygala karensium,,,2,,,,,,,,,,""
Polygala lancifolia,,,1.5,,,6.4,,,,,,0,""
Polygala limae,,,0.18,,,,,,0,,,,herb
Polygala major,,,0.45,,,,,,0.0707106781186547,,,,""
Polygala mendoncae,,,1.25,,,,,,0.353553390593274,,,,herb
Polygala monspeliaca,,,0.05,,,1.08,,,,,,0,""
Polygala mossii,,,,,,1.94,,,,,,0,""
Polygala myriantha,,,0.4,,,,,,0,,,,herb
Polygala myrtifolia,,,0.6,,,9.65,,,0.282842712474619,,,0,""
Polygala nambalensis,,,1.25,,,,,,1.06066017177982,,,,herb
Polygala nicaeensis,,,0.225,,,1.58,,,0.117260393995586,,,0,""
Polygala nyikensis,,,0.1,,,1.48,,,0.0565685424949238,,,0,herb
Polygala orbicularis,,,,,,7.68,,,,,,0,""
Polygala pallida,,,,,,0.46,,,,,,0,""
Polygala paniculata,,10.02,,,,,,,,,,,""
Polygala paucifolia,,,0.1,,125.666666666667,3.1,,,,,24.704925284917,0,herb
Polygala pedemontana,,,0.05,,,,,,,,,,""
Polygala persicariifolia,,,0.6,,,,,,0,,,,herb
Polygala petitiana,,,0.85,,,,,,0.0774596669241484,,,,herb
Polygala podolica,,16.063854771,,,,,,3.19786534815234,,,,,""
Polygala polygama,18.3,18,0.14375,,35.89,1.643,,,0.0582942045636982,,0.15556349186104,0,herb
Polygala rehmannii,,,0.2,,,,,,0.14142135623731,,,,herb
Polygala rivularis,,,1,,,,,,0,,,,herb
Polygala rupestris,10.58,,0.1875,,,3.1031208880846,0,,0.154784796841723,,,0.850994792211274,shrub
Polygala sadebeckiana,,,0.2,,,,,,0.14142135623731,,,,herb/shrub
Polygala sanguinea,,,0.3475,,126.9545848,0.420291666666667,,,0.411914567733542,,34.1892718533763,0.0366261570300227,herb
Polygala seminuda,,,0.3,,,,,,0,,,,herb
Polygala senega,,,0.5,,,2.35,,,,,,0,herb
Polygala senensis,,,0.6,,,,,,0,,,,herb/shrub
Polygala serpyllifolia,,28.8666666666667,0.157090909090909,,,2.1,,2.73463586850852,0.110272802218366,,,,herb
Polygala sibirica,21.086194544615,14.4092219020115,,,,,2.00435479277536,9.98812461442771e-12,,,,,herb
Polygala spicata,,,0.4,,,,,,0,,,,herb
Polygala stenopetala,,,1.5,,,,,,0,,,,herb/shrub
Polygala tenuicaulis,,,0.4,,,,,,,,,,""
Polygala tenuifolia,,21.8105420261332,0.2,,,,,1.88373412839796e-10,0,,,,herb
Polygala teretifolia,,,1,,,,,,0,,,,shrub
Polygala torrei,,,0.25,,,,,,0,,,,herb
Polygala transcaucasica,,,0.2,,,,,,,,,,""
Polygala transvaalensis,,,0.15,,,,,,0.0707106781186548,,,,herb
Polygala ukirensis,,,0.55,,,,,,0.0707106781186547,,,,herb
Polygala usafuensis,,,1.7,,,,,,0.424264068711929,,,,herb
Polygala vayredae,,,0.05,,,,,,,,,,""
Polygala venulosa,,,0.05,,,,,,,,,,""
Polygala verticillata,21.37,12.820512821,0.0807547169811321,,,0.314,0,,0.0236946972811489,,,0,herb
Polygala vulgaris,25.4546855050586,23.0514520378379,0.144261904761905,,,1.80916923076923,5.16936776094506,4.34336641288971,0.0952488549380784,,,0.114102644208557,herb
Polygala wattersii,,,4,,,,,,,,,,""
Polygala welwitschii subsp. pygmaea,,,0.105,,,,,,0.0636396103067893,,,,""
Polygala westii,,,0.11,,,,,,0.0141421356237309,,,,herb
Polygala wilmsii,,,0.15,,,,,,0.14142135623731,,,,herb
Polygala xanthina,,,0.5,,,,,,0,,,,herb
Polygala youngii,,,0.5,,,,,,0.141421356237309,,,,herb
Polygonatum biflorum,18.1,,2,,6503.66666666667,19.7172216117216,3.95979797464466,,,,3784.8711118522,1.76690904097742,herb
Polygonatum dumetorum,,,,,,5.406,,,,,,0,""
Polygonatum hirtum,,,0.7,,,23.9,,,,,,0,""
Polygonatum multiflorum,24.455082963037,43.72810702155,0.235090909090909,,1016.0406,24.0808705882353,2.09402159329556,11.3295412945471,0.216725399964792,,225.215548355724,7.19257426167474,herb
Polygonatum odoratum,27.0125911058802,33.2004401469122,0.245833333333333,0.180425531914894,2480.9,31.9114545454545,6.9514232564123,7.74083394204956,0.100170078943002,,,6.05543749639341,herb
Polygonatum odoratum var. maximowiczii,,,0.52,,,,,,,,,,""
Polygonatum pubescens,17.5,,,,1206,,2.17944947177034,,,,520.273005257817,,herb
Polygonatum sewerzowii,,,,,384.414,,,,,,,,""
Polygonatum verticillatum,34.45,,0.507142857142857,,,68.3635714142857,,,0.22757681953839,,,48.3827313523993,herb
Polygonatum x hybridum,,,1,,,,,,,,,,""
Polygonella articulata,,,0.3,,,0.698,,,,,,0,herb
Polygonum,16.1511184206009,20.3143531186454,0.6,,,,2.36741228040058,9.87698258872565,,,,,""
Polygonum agrocoleum,,,0.05,,,,,,,,,,""
Polygonum alangiacea,,,,,,7.98,,,,,,,herb
Polygonum arenarium,,,,,31.75,,,,,,11.7833451202204,,""
Polygonum arenastrum,,,0.177083333333333,,,1.09656,,,0.146728852175045,,,0.407432249855387,herb
Polygonum argyrocoleon,,,,,,0.573833333333333,,,,,,0.0123355853799755,herb
Polygonum aviculare,29.4779830642857,21.4386234263125,0.417727272727273,0.3798,103.117647058824,1.345725,9.13815104192983,8.7617940062141,0.554163348702758,0.0644431920376389,,0.264373812054069,herb
Polygonum bellardii,,,0.6,,,3.2,,,0.4,,,0,""
Polygonum boreale,,,0.8,,,,,,0.4,,,,herb
Polygonum caespitosum,,,,,,1.5,,,,,,0,herb
Polygonum carneum,,,0.8,,,,,,,,,,""
Polygonum cuspidatum var. uzenensis,,,,,,0.82,,,,,,0,""
Polygonum divaricatum,26.3805373657732,13.8164731282632,1,,,,7.71417621352288,1.06786308631663,,,,,herb
Polygonum douglasii,19.352,11.9580946180269,0.12344,0.38842,,1.40966666666667,3.50290292313231,2.19560885331592,0.0490255715587964,0.0185812270854215,,0.221270573431414,herb
Polygonum douglasii ssp. johnstonii,,,,,,1.07,,,,,,,""
Polygonum douglasii ssp. spergulariiforme,,,,,,1.498,,,,,,,""
Polygonum douglasii subsp. douglasii,,,,,,1.94,,,,,,0,""
Polygonum douglasii subsp. johnstonii,,,,,,1.07,,,,,,0,""
Polygonum ellipticum,,,0.4,,,,,,,,,,""
Polygonum equisetiforme,,11.12922463,0.575,,,1.25,,0,0.247487373415292,,,0,herb
Polygonum erectum,,,,,,2.125,,,,,,0,herb
Polygonum intramongolicum,,,0.6,,,,,,,,,,""
Polygonum lapathifolium var. lapathifolium,,,,,,1.19,,,,,,0,""
Polygonum longisetum var. longisetum,,,,,,1.5,,,,,,0,""
Polygonum macrophyllum,30.6190476185714,21.059275592,,,,,6.88644958146376,8.43804660900005,,,,,herb
Polygonum maritimum,,,0.1823,,191.245,3.55,,,0.135775792077549,,46.5484381355287,0,herb
Polygonum molle,,,,,,2.44,,,,,,0,herb
Polygonum ochotense,,,0.1,,,,,,,,,,""
Polygonum oxyspermum,,,0.394117647058824,,,3.3,,,0.377856765579389,,,0,herb
Polygonum palaestinum,,,,,,1.44,,,,,,0,""
Polygonum paronychia,,,0.4,,,5.5,,,,,,0,herb
Polygonum parryi,,,,,,0.659,,,,,,0,herb
Polygonum patulum,,,,,,1.66,,,,,,0,herb
Polygonum pennsylvanicum,,,,,,3.6,,,,,,0,""
Polygonum perfoliatum,,,,,,18.208,,,,,,1.40425068986987,herb
Polygonum plebeium,,,,,,0.41,,,,,,0,herb
Polygonum polygaloides,,,,,,0.57,,,,,,0,herb
Polygonum polygaloides ssp. kelloggii,,,,,,0.189,,,,,,,""
Polygonum polygaloides subsp. kelloggii,,,,,,0.189,,,,,,0,""
Polygonum posumbu,,32.9546253613697,,,,,,4.32646360884655,,,,,""
Polygonum praetermissum,,,0.525,,,3.53,,,0.67175144212722,,,,""
Polygonum pubescens,,,,,,0.99,,,,,,0,""
Polygonum ramosissimum,17.93,12.755102041,1,,,3.56236363636364,0,,0,,,0.594386283947951,herb
Polygonum ramosissimum subsp. prolificum,,,,,,1.355,,,,,,0.066407830863536,""
Polygonum rude,,,0.4,,,,,,,,,,""
Polygonum rurivagum,,,0.316666666666667,,,2.09,,,0.0983192080250175,,,0.196061214930439,herb
Polygonum sibiricum,31.527027027027,,0.25,,,,6.43836800614741,,,,,,herb
Polygonum sibiricum var. thomsonii,,8.5984522786,,,,,,,,,,,""
Polygonum songaricum,33,,,,,,,,,,,,herb
Polygonum spergulariiforme,,,,,,1.498,,,,,,0,""
Polygonum tenue,11.35,6.7842605156,0.243636363636364,,77.043932,1.71395,0,,0.0991234308599866,,18.4347910577159,0.175377600558845,herb
Polygonum thunbergii,40.9,41.876046901,0.84,,,,0,,0.357770876399966,,,,""
Polygonum tortuosum,,,0.53,,,,,,,,,,""
Polygonum virginianum,29.66,25.641025641,,,,5.316,0,,,,,0.00894427190999937,herb
Polylepis australis,,7.82,,,,,,,,,,,tree
Polylepis pauta,19.8029751814329,6.86368788697706,,,,,2.09655382375803,0.584661473830639,,,,,""
Polymeria ambigua,,,,,,13.65,,,,,,0,herb
Polymita albiflora,,,,,,62.23,,,,,,0,shrub
Polyosma alangiacea,,,,0.61992,,7.98,,,,0,,0,tree
Polyosma cambodiana,,,25,0.552132,,,,,,0.0313586900601048,,,tree
Polyosma cunninghamii,,16.155123984,5.5,,,,,1.40301280852555,4.94974746830583,,,,tree
Polyosma hirsuta,,,,0.6319,,,,,,0,,,tree
Polyosma illicifolia,20.5,,1.54,,,,,,,,,,""
Polyosma integrifolia,31.1,,0.897,0.53,,,,,,0.04618802153517,,,tree
Polyosma laetevirens,,,,0.53,,,,,,0,,,""
Polyphlebium venosum,,,2.33333333333333,,,,,,0.577350269189626,,,,fern
Polypodium cambricum,,,0.21,,,,,,0.134164078649987,,,,""
Polypodium interjectum,,,0.34375,,,,,,0.120823070171695,,,,fern
Polypodium tainiatum,15.6,,,,,,,,,,,,""
Polypodium virginianum,21.042042084,20.04004008,,,,,5.95157635569436e-05,5.66816795795967e-05,,,,,fern
Polypodium vulgare,15.455,13.8754097424047,0.130535714285714,,2311.8843,17.9866666666667,1.88686436790172,3.43257497478553,0.134616217351499,,1133.82663942951,13.8795004713186,fern
Polypogon elongatus,,,,,,0.17,,,,,,0,graminoid
Polypogon interruptus,,,,,,0.12,,,,,,0,graminoid
Polypogon maritimus,,,0.2,,,,,,0.115470053837925,,,,""
Polypogon maritimus subsp. maritimus,,,0.2,,,,,,0.14142135623731,,,,""
Polypogon monspeliensis,32.875,21.054,0.540526666666667,,,0.101166666666667,,,0.314563282066173,,,0.0141088839409999,graminoid
Polypogon viridis,33.359,47.218,0.5,,,0.0966666666666667,,,0.3,,,0.0246182981958666,graminoid
Polyscias albersiana,,,20,,,,,,0,,,,tree
Polyscias australiana,,,10.74,0.495075,,7.61,,,,0,,1.61069343244869,tree
Polyscias biformis,,11.78,,0.365,,51,,0,,0.00577350269189626,,,""
Polyscias diversifolia,,,,,,51,,,,,,0,""
Polyscias elegans,21.66378125,28.4907635936522,,0.41241175,,6.6576200719016,4.24095784372961,7.3689522078221,,0.00160768660325504,,1.47149505248748,tree
Polyscias filicifolia,,,3,,,,,,,,,,""
Polyscias fruticosa,,,7,,,,,,,,,,""
Polyscias fulva,,,30,0.237096,,,,,0,0.00335325036345334,,,tree
Polyscias kikuyuensis,,,,0.306353,,33.42,,,,0.00550185939024255,,0,""
Polyscias maraisiana,,,,,,5.05,,,,,,0,""
Polyscias mollis,,,,0.411,,1.5,,,,0,,0,""
Polyscias montana,,,,0.39,,,,,,0,,,""
Polyscias multijuga,,10.626992561,,,,,,,,,,,""
Polyscias murrayi,25.4053333333333,22.0351358211379,15.24,0.312817588833333,,2.8,4.76261612781803,8.68283366407073,,0.0350085021733151,,0,""
Polyscias nodosa,,,,0.32,,,,,,0,,,""
Polyscias ornifolia,,14.74244642875,,0.553078957,,7.15,,2.38013249890329,,0,,0,""
Polyscias purpurea,,,,,,2.4,,,,,,0,""
Polyscias sambucifolia,12.1666666666667,10.8162837755861,0.8,,,3.94035,0.0288675134594807,1.44788661519109,,,,0.147483141893767,shrub
Polyscias serratifolia,,,,0.36,,,,,,,,,""
Polyscias spectabilis,,,,0.32,,,,,,0,,,""
Polysphaeria dischistocalyx,,,,,,27.99,,,,,,0,""
Polysphaeria parvifolia,,,,,,35.63,,,,,,0,""
Polyspora hainanensis,,,12,0.6688595,,,,,,0.00214716565111617,,,""
Polyspora longicarpa,,,15,,,,,,,,,,""
Polystachya,6.9,,,,,,0,,,,,,""
Polystachya albescens,,,0.45,,,,,,0,,,,herb
Polystachya armeniaca,,,0.4,,,,,,0,,,,herb
Polystachya asper,,,0.2,,,,,,0.0282842712474619,,,,herb
Polystachya caespitifica,,,0.0825,,,,,,0.0427200187265877,,,,herb
Polystachya campyloglossa,,,0.12,,,,,,0,,,,herb
Polystachya cultriformis,,,0.0975,,,,,,0.11667261889578,,,,herb
Polystachya epiphytica,,,0.0625,,,,,,0.0530330085889911,,,,herb
Polystachya foliosa,19.6777777777778,18.3696788685714,,,,,4.46620022440155,6.31090830959024,,,,,""
Polystachya goetzeana,,,0.2,,,,,,0,,,,herb
Polystachya golungensis,,,0.45,,,,,,0,,,,herb
Polystachya kaluluensis,,,0.12,,,,,,0,,,,herb
Polystachya mafingensis,,,0.0425,,,,,,0.0106066017177982,,,,herb
Polystachya magnibracteata,,,0.07,,,,,,0,,,,herb
Polystachya melanantha,,,0.045,,,,,,0,,,,herb
Polystachya moreauae,,,0.24,,,,,,0,,,,herb
Polystachya mzuzuensis,,,0.05,,,,,,0,,,,herb
Polystachya parva,,,0.035,,,,,,0,,,,herb
Polystachya purpureobracteata,,,0.13,,,,,,0.0424264068711929,,,,herb
Polystachya saccata,,,0.055,,,,,,0.0494974746830583,,,,herb
Polystachya suaveolens,,,0.325,,,,,,0.0353553390593274,,,,herb
Polystachya subumbellata,,,0.26,,,,,,0,,,,herb
Polystachya transvaalensis,,,0.276666666666667,,,,,,0.211266025033211,,,,herb
Polystachya vaginata,,,0.35,,,,,,0,,,,herb
Polystemma viridiflora,,,,,,11.51,,,,,,0,""
Polystichum acrostichoides,15.062754134,14.0808722063143,,,,,5.58567033381001,3.30935362817899,,,,,fern
Polystichum aculeatum,,14.73,0.6925,,,,,2.63043722601396,0.299548271012648,,,,fern
Polystichum braunii,,,0.55,,,,,,0.161245154965971,,,,fern
Polystichum chilense,,,0.569444444444445,,,,,,0.447259264491193,,,,""
Polystichum fallax,,12.645565439125,,,,,,2.22188985816176,,,,,""
Polystichum formosum,,11.9399893806667,,,,,,2.56144933578919,,,,,fern
Polystichum lonchitis,20.84,14.4360328828333,0.265,,,,0,3.40382010906069,0.174623404311488,,,,fern
Polystichum munitum,13.9,18.95,1.0668,,,,0,0,,,,,fern
Polystichum richardii,,,0.4,,,,,,,,,,""
Polystichum setiferum,21.09,27.5134253278,0.883333333333333,,,,0,3.52570164378504,0.395359992676957,,,,fern
Polystichum tripteron,,22.70988582,0.53,,,,,4.21897492117901,,,,,fern
Polystichum wawranum,14.7,,,,,,1.73205080756888,,,,,,""
Polytaenia nuttallii,,,0.447,,,8.38304516129032,,,0,,,0.935345292545848,herb
Polytaenia texana,,,,,,5.14,,,,,,0,herb
Polytrias indica,10.73,,,,,,0,,,,,,""
Polytrichum commune,11.1726875,,0.02,,,,2.115125,,,,,,moss
Pomaderris,17.03846,22.16312057,,,,0.5787,,,,,,0,""
Pomaderris adnata,,,,,,0.58,,,,,,0,""
Pomaderris amoena,,,,,,0.88,,,,,,0,""
Pomaderris andromedifolia,,,,,,1.73,,,,,,0,""
Pomaderris argyrophylla,,,,,,0.84,,,,,,0.0417786374293675,""
Pomaderris aspera,16.3,13.754800937,,,,0.56,3.53553390593274,2.89234825264735,,,,0,""
Pomaderris costata,,,,,,1.21,,,,,,0,""
Pomaderris elachophylla,,,,,,0.63,,,,,,0,""
Pomaderris elliptica,,,,,,0.56,,,,,,0,""
Pomaderris eriocephala,12.1,6.0024009604,,,,,0,,,,,,""
Pomaderris ferruginea,12.542881901592,10.1298739030618,2.4,,,1.075,0.443854067694372,0.00131594999541069,1.35055544129073,,,0.0975,shrub
Pomaderris halmaturina,,,,,,0.93,,,,,,0,""
Pomaderris hamiltonii,,,,,,1.3,,,,,,0,""
Pomaderris intermedia,,,,,,1.44,,,,,,0,""
Pomaderris kumeraho,,,,,,1.28,,,,,,0,""
Pomaderris lanigera,,14.744962193,1,,,1.29,,,,,,0,shrub
Pomaderris ledifolia,,,,,,1.215,,,,,,0.161892220038799,""
Pomaderris myrtilloides,,,,,,0.99,,,,,,0,""
Pomaderris obcordata,,,,,,1.87,,,,,,0,""
Pomaderris paniculosa,,,,,,0.955,,,,,,0.0261116483933546,""
Pomaderris phylicifolia,,,,,,0.84,,,,,,0,""
Pomaderris phylicifolia var. polifolia,,,,,,1.27,,,,,,0,""
Pomaderris pilifera,,,,,,0.79,,,,,,0,""
Pomaderris racemosa,,,,,,0.59,,,,,,0,""
Pomaderris subplicata,,,,,,0.73,,,,,,0,""
Pomaderris vacciniifolia,,,,,,0.62,,,,,,0,""
Pomaderris vellea,,,,,,0.71,,,,,,0,""
Pomaderris velutina,,,,,,0.71,,,,,,0,""
Pomatoderris apetala,13.4975,,,,,0.69,0.427799602617862,,,,,0,""
Pomax umbellata,,25.615508475,0.1,,,1.857375,,,,,,0.486287007405533,shrub
Pometia acuminata,,,,0.59409,,,,,,0,,,""
Pometia macrocarpa,,,,0.64,,,,,,0,,,""
Pometia ridleyi,,,,0.703333333333333,,,,,,0.0288675134594813,,,""
Pongamia pinnata,25.025,16.3252418870968,15,0.594648,,1472.02325052736,4.81079515257093,5.37146107777373,,0.0412093153407957,,682.225433954159,tree
Pontederia cordata,16.5,,0.845072,,,90.5797101449275,3.53553390593274,,0.219712143314838,,,,herb
Popowia,,16.078,,,,,,,,,,,""
Popowia hirta,,,,0.56,,,,,,0,,,""
Popowia odoardi,,17.183,,,,,,,,,,,""
Popowia pisocarpa,,14.972,,,,,,,,,,,""
Populus,18.5594265591398,12.9068333333333,13.5,0.385602141738256,,2.09217612594904,5.4139131531109,2.8471808450409,6.85160159703149,0.0346775890495195,,1.76318927290421,""
Populus acuminata,,4.9309664694,,,,,,,,,,,""
Populus adenopoda,,,30,0.42,,,,,0,0,,,tree
Populus alba,23.3971470532353,11.4570048042525,29.3551,0.4470025,,0.12,4.12725011742694,1.66633744678107,8.32988074467533,0.0840427103578039,,0,tree
Populus alba var. pyramidalis,,,30,0.542,,,,,,,,,""
Populus angustifolia,,12.96328191467,18.8106666666667,,,2.40161231884058,,2.0326276149277,0.927981609013167,,,0.787399268586498,tree
Populus baichenensis,,,,0.32,,,,,,,,,""
Populus balsamifera,19.3486892105263,17.516896567257,21.7286857142857,0.362,2895.85714285714,0.684545454545455,3.34632520004822,5.35963212084524,10.7124738499823,0.0408656334834051,2343.22402034543,1.27680353724732,tree
Populus balsamifera ssp. trichocarpa,,,21.336,,,,,,12.9315688143396,,,,""
Populus beijingensis,,,25,,,,,,,,,,""
Populus canadensis,,,22.6373333333333,,,,,,11.8608528080123,,,,tree
Populus canescens,,,30.3333333333333,0.4,1824.08,,,,7.66873678056066,,,,tree
Populus cathayana,13.7,4.75,30,0.32,,,0,0.220680764907139,0,0,,,tree
Populus charbinensis,,,20,,,,,,0,,,,""
Populus ciliata,21.8333333333333,,20,0.37,,,7.90969868789787,,0,0,,,""
Populus cv Beaupre,18.7975,14.942,,,,,4.92135279504867,1.42326541602206,,,,,""
Populus cv Columbia river,20.2333333333333,15.9616666666667,,,,,1.13607511488751,2.07226848324889,,,,,""
Populus cv Robusta,20.326875,14.0635,,,,,5.55334940223766,2.3601295279897,,,,,""
Populus dakuanensis,,,,0.36,,,,,,,,,""
Populus davidia,21.1,15.1655,,,,,2.12132034355964,0.649831131910438,,,,,""
Populus davidiana var. tomentosa,,,30,0.452417538461538,,,,,0,0.0140621887024234,,,""
Populus deltoides,22.1809523809524,13.0402410874595,33.1791,0.42101149275,,1.2849620911065,4.67701507866748,3.05853772152834,18.8666226576697,0.0580116080772993,,0.342849715537441,tree
